x	y	z
8.5093407	57.0400268	11.8330903850766
8.5103032	57.0398273	11.2935744515487
8.5120992	57.0395103	12.1752508454484
8.5135412	57.0392283	12.1144188343058
8.5138592	57.0391655	12.0654010333057
8.5147731	57.0389894	12.7455323302231
8.5138592	57.0391655	12.4027383684211
8.5135412	57.0392283	12.4766383272515
8.5135308	57.039077	12.1452797789523
8.5133852	57.0388947	12.1555610604351
8.5128028	57.0385506	12.1286080894312
8.5126942	57.038338	12.0164841975647
8.5125974	57.0381735	12.4015926905886
9.9801245	56.6303015	54.080619689832
9.982581	56.6305181	52.5221259904219
9.9867007	56.6312617	52.847693791381
9.9930909	56.6332391	61.9381590637599
9.9934128	56.6333452	61.8685866219461
9.9953483	56.633563	66.8115309840631
9.9959662	56.6336758	68.4189999980709
9.9971721	56.6339171	72.3720785022629
9.9977471	56.6340534	74.5812344659107
9.9987815	56.6342829	78.5261752695317
9.999189	56.6342829	79.2131994929242
9.99979	56.6342356	80.2769978237663
10.0000475	56.6340941	81.2659405393379
9.9928806	56.634814	79.1207965616621
9.9931595	56.6347078	78.8042366565701
9.9933096	56.6345307	78.1653204943944
9.9938677	56.6341767	74.8966758748529
9.9945973	56.6338817	71.109130006728
9.9952796	56.6336639	67.818999738671
8.5040581	57.0349732	13.7481809380079
8.504651	57.0347101	14.9806252121265
8.5050406	57.034391	14.3284111650142
8.505441	57.0341125	13.7831933749267
8.5058769	57.0340657	14.0476118398403
8.506144	57.0341627	14.3057885651584
8.5047652	57.0361494	13.4757089525423
8.5054694	57.0358438	12.4306091469963
8.506267	57.035632	12.5430525958887
8.5059781	57.0352725	13.2018671640358
8.506267	57.035632	12.5309120168349
8.507655	57.0353607	12.8027541195721
8.5078432	57.035027	13.0867594740065
8.507655	57.0353607	12.6226585064282
8.5079715	57.0354688	12.5902767994338
8.5095782	57.0384223	12.2677568225311
8.5034799	57.034004	14.0036109750103
8.5031724	57.0340392	13.8103425416741
8.5022901	57.0342288	13.310683636033
8.5031724	57.0340392	14.0166415938445
8.5001263	57.0330286	13.9253334372888
8.4964619	57.0337013	13.3239492744799
8.4956918	57.0338587	13.2413417885443
8.4937439	57.0346384	12.7305861857413
8.4928182	57.0349844	12.3336302413889
8.4924457	57.0350524	12.6257229409692
8.493561	57.0383121	10.1410884171822
8.4945638	57.038257	11.0700446875012
8.4950533	57.0382219	10.9986611668557
8.4951614	57.0385264	10.3460550021104
8.4952613	57.0387225	9.79134330973811
8.4955789	57.0387604	10.377268758194
8.4950533	57.0382219	10.9176146572172
8.4951316	57.0377045	10.2624131433935
8.4934561	57.0388635	9.85416381460668
8.4932023	57.0388068	9.75568551668508
8.4915196	57.0348166	12.5528230854277
8.4891618	57.0355816	11.9487618900412
8.4888485	57.0356551	11.9198959988354
8.4882028	57.0357096	11.4369308292947
8.4868158	57.0359197	10.8513177063257
8.4860267	57.0360844	10.9241179690103
8.4855818	57.036193	10.9290916974879
8.4842823	57.0365102	10.5794827926268
8.4868158	57.0359197	10.9804839597098
8.5130168	57.0380911	11.9131257975739
8.5121478	57.0371778	11.6693599609432
8.4945638	57.038257	11.1484325552745
8.4936964	57.0374783	10.8913872725008
8.4935132	57.0374882	10.6151410783733
8.491621	57.0379374	10.0415985673973
8.4900758	57.0383087	10.0668588823633
8.4885555	57.0387995	9.50747262613433
8.4884066	57.0389429	9.12478905749006
8.4885659	57.0393508	9.16480987379186
8.4884962	57.0394419	8.83467966620997
8.4881143	57.0395223	8.98802603081544
9.502717	56.614923	33.7560841803084
9.8600316	57.0699237	0.988898454662556
9.8592863	57.0697554	1.08612854975372
9.8592865	57.0694573	1.0306008065686
9.8733289	57.0626141	2.01997528472502
9.9849413	56.6287241	59.5061788499828
10.002794	56.6391678	69.4737885818565
10.001571	56.6408315	78.0233843371287
10.0011632	56.6410793	80.0238807276123
10.00097	56.6412209	81.8017434349731
10.0006912	56.6414215	82.3932979900757
10.0005366	56.6414993	83.0672898616455
10.0002834	56.6414569	83.0199165733473
10.0000904	56.6415277	82.6585560620529
9.9997471	56.642153	82.9425663620763
9.9995969	56.6422592	82.939731025911
9.9993778	56.6422309	82.0708638076963
9.9971463	56.6415701	72.3545998326309
9.9967001	56.6411973	71.7429933964805
9.9964641	56.6411383	70.250152454372
9.9888895	56.6423181	55.9104831013752
9.9879453	56.6421766	51.4373202592634
10.0014851	56.6341059	83.5344075426423
10.0014208	56.6366785	76.0152756515501
10.0015925	56.6369145	75.2648335602078
10.0019142	56.6373512	71.556921301853
10.0019572	56.63754	70.3631289215908
10.0020216	56.6377406	70.0747542216719
10.0025794	56.6389907	69.7473007879611
10.002794	56.6391678	69.7479944300179
10.0032661	56.6392976	69.8528505321995
10.0058839	56.6400173	69.421843833295
10.0074289	56.6404421	67.5618550786609
10.008652	56.6409023	64.1929431025322
10.0090596	56.6411973	62.8063145225209
10.0092314	56.6413742	61.7563586765205
8.5035903	57.034136	13.742658272476
10.0003907	56.6305417	69.2864099888172
9.9999143	56.6317521	68.7536768711645
10.0002406	56.632135	74.3974354889942
10.0002406	56.6323711	76.9257833781066
10.0000861	56.633416	79.9943750118621
10.0677356	56.8033692	50.5388948026013
10.067993	56.8033868	51.1315366883248
10.0681969	56.8034103	51.7590201100235
10.0683996	56.8034556	52.1129719916558
10.0685187	56.8035807	51.4125772783451
10.0685928	56.8036788	50.4980238677839
10.0686249	56.8037728	49.7532776358749
10.0685401	56.8039214	49.3598234382326
10.0684329	56.8040565	48.938900588088
10.068421	56.8041311	49.1431000142084
10.068539	56.8042074	48.9949787029171
10.0687333	56.8042914	48.8055200087678
10.0689588	56.8043089	48.4620490360604
10.0692217	56.804353	48.576781416882
10.0696508	56.8044381	48.7503325374185
10.07008	56.8045351	49.5867264288016
10.0706219	56.8046555	48.5070856031393
10.0709853	56.8047449	46.4518964788551
10.0712535	56.8048066	45.5229931126494
10.0714211	56.8048523	44.6284824086272
10.0884102	56.8043354	32.860329889544
10.0881367	56.8043265	33.045246642646
10.0878578	56.8042795	32.9661201842916
10.0877129	56.8042678	32.6660383871508
10.0876109	56.804306	32.8606112313399
10.0867793	56.805005	33.876582525569
10.0861249	56.8055424	32.3242785218868
10.0781801	56.8034219	32.6417249321092
9.5685446	57.0522153	1.94681426140926
9.5693017	57.05361	2.24977425104904
9.5679435	57.0536799	2.55220164629219
9.4459406	56.6202037	16.8268544424296
9.446005	56.6200946	15.966832977054
9.4461132	56.6200191	15.1525669862058
9.4462142	56.6199618	14.9147257410186
9.4463062	56.6198805	14.4706975607193
9.4463161	56.6198231	14.2025382069608
9.4463216	56.619764	14.2879389777311
9.4462634	56.6196739	13.7399328648022
9.4421319	56.6170456	29.1376175363954
9.4419442	56.6179695	28.795032864889
9.441886	56.6182689	28.083898042633
9.4418209	56.618368	27.7767457787946
9.4416707	56.6184329	27.5901868077958
9.4413433	56.6185184	26.590960161131
9.4393218	56.6190541	18.1133916427823
9.4379377	56.6194466	11.1461552393538
9.437675	56.6195351	10.1325044197553
9.4376365	56.6195781	10.1768326405512
9.9780988	57.0303709	33.2269434773752
9.9776683	57.0303905	32.9154501215793
9.977128	57.0304105	33.3071836865923
9.9770036	57.0304165	33.3134051528242
9.9768982	57.0304215	33.0839940904129
9.975305	57.0304977	34.5270268544556
9.9744942	57.0305612	34.8660398742154
9.973836	57.0306556	35.5114132613731
9.9732702	57.0307863	35.8422924360987
9.9793703	57.0301985	34.1835929907567
9.9795632	57.0301891	34.2440807341461
9.9812198	57.0301097	35.9751807874488
9.9872421	57.0298284	41.0768877986684
9.9881274	57.0297892	40.7721159287079
9.9893175	57.0297452	40.8759416016453
9.9894907	57.0297329	40.8195567897964
9.9902474	57.0296839	40.7613850495946
9.9916817	57.0295407	39.708217472815
9.9925348	57.0294118	38.6516145948395
9.9932084	57.0293025	37.5225139234202
9.9943455	57.0290611	34.4554790693437
9.9951495	57.0288719	31.7656436932404
9.9959852	57.0286286	28.7836513467624
9.996861	57.0283436	25.6309174280891
9.9973383	57.0281685	23.7569543879148
9.9991384	57.0275088	17.7029630416438
10.0029041	57.0261591	8.7416737925588
10.0042653	57.0256654	7.04709759341325
10.0071281	57.0246463	5.02715183325475
9.9543467	57.0338543	22.229029531501
9.9542176	57.0338378	22.0939609447429
9.59544	57.0861845	1.77181905757969
9.5928221	57.0851818	2.20144334431705
9.5910626	57.0842022	2.31350761757389
10.2381461	57.2836706	36.6432944453593
10.2382666	57.2825106	36.7541783461481
10.2385707	57.2818859	35.2768472310221
10.2391385	57.2808065	36.2586568374299
10.2252264	57.5103628	24.8395951101663
10.2246588	57.5089472	26.5862672706894
10.2243614	57.508243	27.2151371716766
10.1645493	57.5223522	23.2196329326917
10.1642051	57.5232502	23.3708698015405
10.1640715	57.5236813	22.1517548094891
10.1639376	57.5241277	21.4304772545235
10.1640333	57.5244818	21.2950436740474
10.1641862	57.5250103	21.1335659086989
10.1644059	57.5252463	21.2407545090431
10.1646257	57.5253798	21.1658305190192
10.1648742	57.5255747	21.0859175969598
10.1649794	57.5258416	21.4418026010395
10.1651416	57.5261648	21.4625989006383
10.1653234	57.5264163	21.9034678591726
10.165266	57.526524	22.344367939489
10.1651416	57.5265599	22.5915669779228
10.1648359	57.5265599	22.7838275459408
10.1642434	57.5264778	22.6644259408333
10.1692108	57.5170876	26.6640778846737
10.1666562	57.5167911	26.3115323910472
10.1667589	57.5166326	26.227451734205
10.1673366	57.5161361	26.0735550821774
10.1678886	57.5158121	26.2005623725177
10.1689797	57.5152605	26.7186286887164
10.1693905	57.5150399	27.0142771764707
10.1695701	57.5148675	27.0359389768157
10.1695575	57.5145917	26.7234918857869
10.1848471	57.5264801	16.4970730497548
10.1773496	57.5201786	23.1168869039329
10.1780639	57.5202144	23.1532858269383
10.1856244	57.5252218	21.6459603545444
10.1857515	57.5251974	21.3187085635936
10.1811448	57.5228426	21.7272006035455
10.1811577	57.5226841	21.6329630247091
10.1812475	57.5226082	21.5224582916362
10.1814144	57.5225669	21.6158988971368
10.2350543	57.5386777	21.5509744388651
10.2120614	57.529786	22.4965030987384
10.2108181	57.5297171	21.5607390901898
10.2271341	57.5467577	19.8628443934064
10.2231404	57.5465945	19.3250776331415
10.2233566	57.5479071	18.4887253538858
10.2150774	57.2935475	57.871256709596
10.2162534	57.2935809	59.8652208966758
10.2193322	57.2936683	63.5300193597293
10.2210616	57.2941444	67.2244236018853
10.2225382	57.2940717	68.6061723734163
10.2232276	57.2941195	68.9309506188189
10.2238959	57.2942008	70.3713924170251
10.2241704	57.2943654	70.8594437323356
10.2245566	57.2945057	69.6090920261966
10.2252272	57.2947022	65.8373975769359
10.2259278	57.2948697	62.7362893863238
10.226599	57.2948787	61.1007437334588
10.2266875	57.2950342	61.1239707712627
10.2268675	57.2953502	60.5942916679573
10.2283105	57.2961933	55.8072231062438
10.2286125	57.2965741	55.2707712647125
10.2286797	57.296973	56.5105209632336
10.2278407	57.2987226	65.2904284268916
10.227891	57.299176	67.5457869716856
10.1562097	57.5174955	25.6615381338208
10.1557013	57.5175394	25.6737526822133
10.2300888	57.541301	21.0501190666431
10.2302733	57.5409971	20.1266124036669
10.2302601	57.540891	19.8706951640978
10.2301548	57.5407355	19.2329745964036
10.2299176	57.5405093	18.6381806439172
10.2295752	57.5402618	18.3207614638223
10.2292195	57.5400427	19.1845430790452
10.2288507	57.5398377	20.2829553512316
10.2286927	57.5396963	20.6269122626161
10.2286267	57.5394559	21.2144226288535
10.228561	57.5391872	21.1313333051348
10.2286135	57.5388479	21.0055062309938
10.2763053	57.309861	45.353203238344
10.2762039	57.3095667	46.3477978207885
10.2760518	57.309334	46.4137451254222
10.2755575	57.3092039	45.99826054849
10.2751648	57.3091286	45.988116230152
10.2747593	57.308937	45.5207695335326
10.2744678	57.3087248	44.084650531192
10.2742016	57.3084853	42.14990965416
10.2738215	57.3082731	40.505685623491
10.271984	57.307705	36.4529589298882
10.2717939	57.3075407	36.0690235411943
10.2716419	57.3069658	35.7048752438276
10.2716547	57.3064593	36.9142220464825
10.2720094	57.3055558	36.4390197309734
10.2719588	57.3053847	37.3021948132113
10.2716799	57.3052751	36.228868408322
10.2710718	57.3050972	34.555320945075
10.2709449	57.3049808	33.5545992067846
10.2709577	57.3048576	32.90692318568
10.2713504	57.3043648	31.0097732339663
10.2713504	57.3042552	30.6974897564231
10.2711984	57.3041663	29.5797272275296
10.2691835	57.3038787	20.7865314828961
10.2690569	57.3038035	19.9118123552082
10.2691328	57.3035364	18.5585375289081
10.2693103	57.3033654	18.3861077752977
10.2697159	57.3032695	19.5974626209414
10.2699439	57.3030642	19.3072693045174
9.7291404	56.9949283	31.5305659666151
9.7272534	56.994777	30.6107751696364
9.7253545	56.9946952	27.6121318878975
9.7235545	56.9946069	26.0276734250818
9.7232731	56.9946367	25.8117649507859
9.7231147	56.9946771	25.5149801536729
9.722396	56.9946303	22.8932103661524
9.7219131	56.9946185	22.7300631338095
9.7212265	56.9946128	21.6397017357885
9.7233893	57.0090004	6.68437954454475
9.7196387	57.0087063	6.69605094165288
9.717804	57.0085778	8.51474807067781
9.7168492	57.0084902	8.99210435747588
9.7167391	57.0087653	8.23125799809926
9.7163421	57.009367	7.05069032982213
9.6732155	57.0067667	1.99615577056792
9.6724965	57.0059662	1.72522945245076
9.6717563	57.0052886	1.49450219807014
9.6714559	57.0050315	1.55380616553477
9.6714131	57.0049264	1.57138957038406
9.6713701	57.0048387	1.64997579270956
9.6714238	57.0041493	1.95751707926092
9.6714559	57.0039857	2.2505055800329
9.6715633	57.0038688	2.27180714247956
9.6717456	57.0037812	2.02641051640989
9.6741704	57.0029048	1.99361115764086
9.6743634	57.0028639	2.20344894596519
9.6772602	57.002227	2.83726895019618
10.2067775	57.5398684	18.4940184070865
10.2066516	57.5396785	18.5942242927013
10.2075862	57.5217021	21.3713977378454
9.7196815	57.0031093	18.6829686776714
9.7153041	57.0027938	26.8547187655355
10.2103786	57.5215005	24.9456168739245
9.7124504	57.0067841	15.9008968541521
9.7120399	57.0074333	13.0034589189784
9.7114714	57.0082687	8.53672255579503
9.6770349	57.020721	2.24842512878273
10.1844401	57.5084343	28.3447874040302
10.1842446	57.5084593	28.442390746136
10.182661	57.5084893	28.1890777141664
10.181824	57.5085091	28.5422036193152
10.1815137	57.5085268	28.4721740011043
10.1810387	57.5085519	28.2906108365612
10.180652	57.5086044	27.8199759130575
9.6738914	57.0141214	1.51036365302126
9.6737733	57.0135724	1.24016915427998
9.6738056	57.0134497	1.68687025313437
9.6738881	57.013386	1.55852279456904
9.6741778	57.0133393	1.25266590656203
9.6767421	57.0129421	1.76328452558061
9.681326	57.0122289	2.50801035920731
9.6826026	57.033818	1.63290885720458
9.6826886	57.0335495	2.1017776725795
9.6827422	57.0333743	1.89806276306022
9.6829568	57.0332225	2.04886934160758
9.6831579	57.0331592	2.02221291785471
9.6841234	57.0319098	2.30275041582091
9.6854002	57.0302225	3.07602243763023
9.6854753	57.0300824	3.87231303197673
9.6853921	57.0299706	4.56012750528584
9.6846411	57.0295969	4.41125238969738
9.6837185	57.0292641	4.61605044125297
9.6831713	57.029124	4.67900178562848
9.682946	57.0289955	5.85366879576065
9.683072	57.0288853	6.71589454341001
9.2697465	56.857276	19.6580991653799
9.2695587	56.8570179	19.9432767225229
9.2694151	56.8568306	19.6966259011232
9.6846564	57.0118535	3.27615646784282
9.6883078	57.0112597	3.75475799775147
9.6914914	57.0107334	3.65064928192467
9.6918134	57.010675	3.87556858970166
9.6919583	57.0106224	3.99064331055085
9.693943	57.0096118	3.83854827772473
9.6956758	57.0087472	4.35482341585027
9.6971374	57.008	4.12637198571274
9.6990071	57.0070851	4.65732506136341
9.6995112	57.0070063	4.91446596016094
9.6998923	57.0069331	5.37523547150399
9.7000853	57.0068105	6.31338457849857
9.7002516	57.0066411	6.21091699537585
9.7004448	57.006387	6.19444498057784
9.7005574	57.0062468	6.41327851456571
10.0850361	56.8073163	33.3647651038809
10.0851258	56.8071062	32.5217949844203
10.0854101	56.8065717	30.5693648147621
10.0855819	56.8062427	30.3564511484139
10.0859801	56.8071871	31.8105976611896
10.0860539	56.8070269	31.2511924764838
10.0792852	56.7979086	30.5825561093369
10.0789793	56.7977131	30.3406514141535
10.0788991	56.7976619	30.6108659261028
10.0785612	56.797418	30.2205378199854
10.0783681	56.7972741	30.0152966508936
10.0782125	56.7971478	30.0539897376657
10.0781213	56.7970419	30.1551796363312
10.0780836	56.7969157	30.2265519013244
10.0781051	56.7968011	29.2896144652217
10.0782125	56.7966366	28.4493367478067
10.0782808	56.7965351	27.9535027893869
10.0783131	56.7964499	27.8022773946836
10.0783185	56.7963648	27.8481536199098
10.0782446	56.7963105	27.6921177493554
10.0780623	56.796243	27.4564863241941
10.0778317	56.7962019	27.7979429176933
10.0776868	56.7961842	28.287489468141
10.0789793	56.7977131	30.345631320345
10.0789688	56.7978175	30.5460615861343
10.0788724	56.7980026	30.0111186702609
10.0788347	56.7981319	30.0839317438699
10.0788187	56.7982317	29.8556705410115
10.0788938	56.798311	29.9236577232612
10.0789903	56.798361	29.7358853316183
10.0791084	56.7984021	29.434604223743
10.0791835	56.7984403	29.3129773757511
10.0792102	56.7984844	29.157969454877
10.0791727	56.7985255	29.1848557274595
10.0788401	56.7987194	29.1377667341145
10.0787812	56.7987781	29.0358293452025
10.0787436	56.7988163	28.7510745174338
10.0787222	56.7988692	28.6112496799189
10.0787222	56.7989426	28.3625272273074
10.0787436	56.7990102	28.4518584678558
10.0787919	56.7990777	28.016585651803
10.0788508	56.7991394	27.7924671430814
10.0789367	56.7991776	27.5081066048867
10.0790118	56.7992128	27.7203011444334
10.0791244	56.7992452	27.6933733753517
10.0797198	56.7994066	28.1196238307199
10.0800953	56.7995006	28.3267450521339
10.080444	56.799583	29.0417898287049
10.0806801	56.7996388	30.0714161069731
10.1569443	57.2120727	36.9734476860225
8.6901193	56.6076007	2.25350399215274
8.6924421	56.6075125	5.83728860036417
8.6944446	56.6076007	6.99197660823377
8.6959665	56.6074905	7.24617435020001
8.6967674	56.6073142	8.77320049508487
8.7314305	56.6005079	27.9618607541368
8.7315872	56.6011867	28.7432712941374
8.7317643	56.6019541	28.4682658830563
8.7318845	56.6024752	27.7433392127798
8.731933	56.6026852	27.3899028693807
8.7321248	56.6035164	27.1270448776456
8.7325639	56.605419	27.7607999988572
8.7326621	56.6063729	27.1672587769365
8.7327324	56.6121522	21.9398021511043
8.7328726	56.613541	20.8741901680552
8.7332702	56.6149412	17.968377630151
8.7335179	56.6158134	16.2201132242255
8.7340649	56.6175108	14.5374377615493
8.7343315	56.618072	13.2832147696
8.7345654	56.6182467	12.6287653455721
8.7542087	56.6388329	1.61934252019682
8.7546688	56.6387767	1.71556801626973
8.7557011	56.6384063	2.75965604822756
8.7563746	56.6381595	3.13586665009975
10.3069605	57.5026824	51.4997777698977
10.3074067	57.5024298	50.6521893249864
10.3103248	57.501323	60.0344361763966
10.3120414	57.5006774	56.3198931127504
10.31223	57.5006488	55.9215543520448
10.3128784	57.5005506	56.513935240407
10.3138654	57.5002854	53.232833452946
10.3145091	57.5000202	51.7069232222452
10.3150241	57.4995706	50.6878981203379
10.3154747	57.4992478	49.4652705626744
9.6004835	57.1578794	6.21267755260746
9.6041528	57.1547838	6.17978449082552
9.6054189	57.1460193	3.57218410504886
9.6064917	57.138976	2.84164175813945
9.6067707	57.1383239	2.87125801256568
9.6069198	57.1382698	2.76001323508051
9.6072427	57.1382657	3.06327194538768
9.6135095	57.1491603	4.44213661375528
9.6026937	57.1406292	2.66722023661358
9.6055474	57.1409436	2.83942728540281
9.6058039	57.1410175	2.83007571331877
9.605718	57.1412154	2.79809868754653
9.5871798	57.1542018	5.07961471590797
9.5867506	57.1542251	5.53873023750761
9.5864715	57.1543764	6.16695597749155
9.5854418	57.1543764	5.62830135633293
9.5851198	57.1544463	5.79571615410034
9.5838955	57.1545317	5.88494238532689
9.5833163	57.1546831	6.30840702674944
9.5814721	57.1547954	6.76472772916964
9.5797125	57.154842	6.75794286869941
9.6149621	57.1469162	4.2109637895335
9.6135095	57.1491603	4.45348025129451
9.6153097	57.1495271	4.46799201381526
9.6152882	57.1496435	4.39513634491662
9.5955267	57.1461124	3.23710966495282
9.6119849	57.1448901	3.73751389101105
9.6028653	57.1480215	4.68649071894866
8.8356793	56.7575165	33.7828092679529
8.835674	56.7575989	33.1701580381867
8.8356335	56.7576834	32.8423578296895
8.8354189	56.7576893	32.6632539718279
8.8351346	56.7576511	32.4901908797046
10.0120101	56.6563119	24.2007050589028
10.0118448	56.6562718	23.0389679659429
10.0117419	56.6562323	21.9801938546205
10.0117097	56.6561763	21.2496942211977
10.0117527	56.6560849	20.2810750694344
10.0118342	56.6560418	19.0318260514714
10.0120326	56.655968	17.5482836377305
10.0120638	56.6559021	17.2487538577063
10.0120701	56.6558502	16.9765711725892
10.0120326	56.6557646	16.7381958800064
10.0119897	56.6556703	16.8276647401106
9.9695346	56.6006224	54.3780381644641
9.969642	56.6005043	54.251618211882
9.9699639	56.6004452	54.5830834607536
9.970393	56.6005279	56.6435327997664
9.970393	56.6003625	56.0582803021531
9.9708006	56.6001735	54.5547344167859
9.9710582	56.6000554	53.9005054434548
9.9718671	56.5999568	53.7979160174492
9.9724701	56.6000619	53.7360997579293
9.9727919	56.6002509	54.3739110930364
9.980164	56.6078754	55.2221147033037
9.9794323	56.6077699	55.0763935678777
9.9784182	56.6076739	54.0641548946448
9.9773024	56.6075323	53.1947722795285
9.9762724	56.6073906	53.5154627678735
9.9758002	56.6072961	54.1409249807426
9.9742124	56.6068945	56.5109794631307
9.972925	56.6063277	59.2319688739129
9.9725843	56.605878	57.9875237999544
10.0122354	56.6548995	24.7800386032167
10.0123105	56.654699	25.6803656149236
10.0123963	56.6546458	25.5900249736243
10.0126323	56.6545987	25.5571422647502
10.0140057	56.6545575	28.6566741917325
9.9669812	56.6105194	47.2698657306531
9.9676249	56.6094212	41.4899387127697
9.9672173	56.6071065	43.2866243322453
9.9673459	56.6061617	51.3692569683844
9.9674319	56.6060909	51.7848484774504
9.9676892	56.6060082	52.5451363230552
9.969084	56.6059254	55.8528496207288
9.9697278	56.6057838	56.2866137414721
9.9714014	56.6058783	56.5917640521951
9.9724314	56.6059019	57.5840271337485
10.0093172	56.603965	48.4383632004534
10.0221703	56.6098581	85.1618915554282
10.0226209	56.6098227	83.2763026811887
10.0249169	56.609492	82.0217993765521
10.0264618	56.6091023	82.1604959722041
10.0271485	56.6088189	79.5807214276527
10.0279639	56.6084764	79.1646722559222
10.0287579	56.6082521	77.7628726012036
10.0294015	56.608134	74.1804827391668
10.03041	56.6078978	70.1667496736298
9.9654147	56.6024538	55.0262286140032
9.970393	56.6005279	56.4054728616242
9.9706247	56.6008887	58.7248796269138
9.9706247	56.6011013	59.7018527421102
9.9706934	56.602087	60.4513685490121
9.9713113	56.6030384	59.8852622255015
10.0119187	56.6554393	17.9596541005583
10.0114307	56.6552416	19.2036240041136
10.0110338	56.6550823	20.0693942780784
10.0104394	56.654942	20.9262252173235
10.0094994	56.6546282	21.175709805184
10.0088773	56.6544277	20.1500881880445
10.00818	56.6542036	17.7376819362988
10.0076176	56.6540868	14.9207321510706
10.0073753	56.6539028	13.2171429405169
10.0067422	56.6529238	9.61832675330864
10.0065598	56.6526525	10.0678888277645
10.0064525	56.6523163	11.3597535690259
10.0066027	56.6520804	14.0452849984839
10.0070964	56.6514905	29.1433010714808
10.0075148	56.6510306	30.2603177689213
10.0078687	56.6506531	31.0277318024836
10.0078366	56.6503995	32.21889656779
10.0075148	56.6499925	34.7654054622935
10.0071928	56.6496504	36.5383750362557
10.0068495	56.6492788	38.7200156335096
10.0063023	56.648748	41.8113166679463
10.005967	56.6484342	44.1461845365063
10.0057553	56.6478868	48.5170143018834
10.0058839	56.6476509	50.6256727893534
10.0062488	56.6474149	53.4977698412962
10.0065276	56.6472968	54.6334745540569
10.0071714	56.6469784	56.1891056325084
10.0075792	56.6465773	58.0628031676136
10.0079224	56.6461998	58.9204671305105
10.0080726	56.6456925	61.3684922388122
10.0152395	56.6104722	77.2400092644315
10.0154969	56.6104013	77.9413238958235
10.0154969	56.6103305	78.0069352257624
10.015325	56.6098812	76.9428623257039
10.0154969	56.6098227	76.7327215748042
10.0209044	56.6099408	85.639976198756
10.0212477	56.6099053	85.5907486053434
10.021548	56.6098227	84.7342626770726
10.0221703	56.6098581	84.9744985721552
9.9762359	56.6450123	28.4166542054346
9.9760749	56.6456052	26.1273505408429
9.9765041	56.6456376	23.9925387176403
9.9766222	56.6456553	23.2428034523653
9.9766757	56.6457231	22.3969679005938
10.0146815	56.6155378	64.9460085181949
10.0149391	56.6154079	64.4673128266915
10.0161193	56.6154669	63.8569724347181
10.0186083	56.6155732	61.084367037148
10.0220631	56.6154315	60.5884860638755
10.0226854	56.6154315	61.1630548167655
10.0231789	56.6153607	59.5166003314278
10.0234577	56.6153607	57.9615606021055
9.8515796	57.0679596	1.46330428634464
9.8515549	57.0681086	1.49430234544939
9.8515459	57.0685493	1.76401723812522
9.8514678	57.0699865	1.68900799330816
9.8514451	57.070967	1.52034077143196
9.8514044	57.0711009	1.45449067570537
9.8513358	57.0711824	1.31331348717865
9.8512419	57.07129	1.11982404337845
9.8511174	57.0713343	0.884048931795308
9.8509904	57.0713619	0.89518524558058
9.8506956	57.0713785	1.15037470543202
9.9122694	57.0254074	3.1756710453245
9.9122475	57.0254663	3.45610562981917
9.912351	57.0257797	3.66317365511644
9.9125015	57.0261926	3.60676558796405
9.912664	57.0266959	3.56549761638072
